datasets,algorithm,accuracy,f1,precision,recall,roc_auc
contagiopdf,dt,0.5757575757575758,0.0,0.0,0.0,0.5
contagiopdf,if,0.5151515151515151,0.0,0.0,0.0,0.4473684210526316
contagiopdf,lr,0.6161616161616161,0.17391304347826084,1.0,0.09523809523809523,0.5476190476190477
contagiopdf,kitnet,0.6363636363636364,0.25,1.0,0.14285714285714285,0.5714285714285714
