datasets,algorithm,accuracy,f1,precision,recall,roc_auc
breast_cancer,xgboost,0.8947368421052632,0.9130434782608695,0.9545454545454546,0.875,0.9017857142857143
breast_cancer,mlp_torch,0.7894736842105263,0.823529411764706,0.875,0.7777777777777778,0.7936507936507936
breast_cancer,lr,0.9210526315789473,0.9361702127659574,0.9565217391304348,0.9166666666666666,0.9226190476190476
breast_cancer,dt,0.7280701754385965,0.7394957983193278,0.9361702127659575,0.6111111111111112,0.7698412698412699
breast_cancer,rf,0.956140350877193,0.965034965034965,0.971830985915493,0.9583333333333334,0.9553571428571429
