datasets,algorithm,accuracy,f1,precision,recall,roc_auc
ctu13,mlp_torch,0.9415525114155251,0.9453458582408198,0.9668122270742358,0.924812030075188,0.9432720774746534
ctu13,xgboost,0.997716894977169,0.9979140592407175,0.9966666666666667,0.9991645781119465,0.9975681903651374
