datasets,algorithm,accuracy,f1,precision,recall,roc_auc
airbnb,xgboost,0.47396583659189134,0.47396583659189134,0.47396583659189134,0.47396583659189134,0
airbnb,lr,0.402963572751595,0.40296357275159506,0.402963572751595,0.402963572751595,0
