datasets,algorithm,accuracy,f1,precision,recall,roc_auc
breast_cancer_zhs,lr,0.9385964912280702,0.953020134228188,0.922077922077922,0.9861111111111112,0.9216269841269842
breast_cancer_zhs,svm,0.956140350877193,0.9664429530201343,0.935064935064935,1.0,0.9404761904761905
