datasets,algorithm,accuracy,f1,precision,recall,roc_auc,ASR
cora_graph,gcn,0.8380249192431933,0.8380249192431933,0.8380249192431933,0.8380249192431933,0,16.197508075680666
cora_graph,gcn,0.8477157360406091,0.8477157360406091,0.8477157360406091,0.8477157360406091,0,15.228426395939088
