datasets,algorithm,accuracy,f1,precision,recall,roc_auc
dohbrw,lr,0.9064050032348501,0.7737226277372262,0.8065217391304348,0.7434869739478958,0.8472862184935962
dohbrw,svm,0.9092085400043132,0.7835475578406169,0.8046462513199577,0.7635270541082164,0.856344455880709
dohbrw,mlp_keras,0.9622600819495364,0.9111223971559167,0.9237899073120495,0.8987975951903807,0.9392311691258306
dohbrw,dt,0.9956868665085185,0.99000999000999,0.9870517928286853,0.9929859719438878,0.99470678097057
dohbrw,rf,0.9976277765796852,0.9944640161046805,0.9989888776541962,0.9899799599198397,0.9948525795751986
dohbrw,xgboost,0.9993530299762777,0.9984947315604616,1.0,0.996993987975952,0.998496993987976
dohbrw,lightgbm,0.9991373733017037,0.9979919678714859,1.0,0.9959919839679359,0.9979959919839679
dohbrw,catboost,0.9995686866508519,0.9989969909729188,1.0,0.9979959919839679,0.9989979959919839
dohbrw,deepforest,0.9989217166271296,0.9974886991461578,1.0,0.9949899799599199,0.9974949899799599
dohbrw,knn,0.9687297821867586,0.928395061728395,0.9152872444011685,0.9418837675350702,0.9589880502968015
dohbrw,hmm,0.756954927755014,0.5274633123689728,0.4534967555875991,0.6302605210420842,0.7109807689024655
dohbrw,hard,0.9980590899288333,0.9954796584630838,0.9979859013091642,0.9929859719438878,0.9962181852025017
dohbrw,soft,0.9989217166271296,0.997491219267436,0.9989949748743718,0.9959919839679359,0.9978585915992468
dohbrw,stacking,0.9991373733017037,0.9979919678714859,1.0,0.9959919839679359,0.9979959919839679
dohbrw,bayes_ensemble,0.9991373733017037,0.9979919678714859,1.0,0.9959919839679359,0.9979959919839679
