datasets,algorithm,accuracy,f1,precision,recall,roc_auc,ASR
yelp_feature,lr,0.8608965292133609,0.20909372100216517,0.6475095785440613,0.12467724087052748,0.556468,87.53227591294726
yelp_feature,dt,0.8801000979218802,0.5952993022401762,0.5926873857404021,0.5979343415713759,0.763424,40.20656584286241
yelp_feature,rf,0.8967468175388967,0.5128336755646817,0.8430379746835444,0.36849870896348214,0.678315,63.150129103651786
