datasets,algorithm,accuracy,f1,precision,recall,roc_auc
cicandmal2017,mlp_torch,0.7669122572002679,0.868081880212282,0.7669122572002679,1.0,0.5
cicandmal2017,xgboost,0.858171466845278,0.9153592485260318,0.843928505620048,1.0,0.6957614942528736
cicandmal2017,soft_ensemble,0.815974547890154,0.8928745491763329,0.8064800140869871,1.0,0.6052442528735632
