datasets,algorithm,accuracy,f1,precision,recall,roc_auc
cicandmal2017,lr,0.004605400879212895,0.0,0.0,0.0,0.00993227990970652
cicandmal2017,dt,0.7741260205149676,0.8507813580417646,0.8636810332724976,0.8382613435072899,0.6999433128371664
cicandmal2017,mlp_torch,0.7681599330123509,0.8688806014325461,0.7681599330123509,1.0,0.5
