datasets,algorithm,accuracy,f1,precision,recall,roc_auc,ASR
articulary,rnn_torch,0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,0,28.695652173913043
articulary,resnet_torch,0.9826086956521739,0.9826086956521739,0.9826086956521739,0.9826086956521739,0,1.7391304347826098
articulary,transformer_torch,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0,4.347826086956519
